id;Jumlah_telur_gram;Media_Telur;Lama_menetas_hari;Makanan_gram;Jumlah_panen_gram;temp;humidity;temp_max;weather_main;month;season;temp_humidity_idx;temp_range;telur_per_temp;temp_squared;humidity_squared;temp_level;humidity_level;optimal_temp;optimal_humidity;optimal_condition;is_rainy;is_clear;is_kemarau;is_hujan;Media_Encoded;Weather_Encoded;Season_Encoded
71;121.54373540473705;Kotoran Ternak (Fermentasi);8;25351.737934923924;4518.699702349065;25.21947365428017;65.0;27.560089089883377;Clouds;8;Kemarau;1.6392657875282108;2.3406154356032083;4.81943981349147;636.0218513989315;4225.0;0;0;0;0;0;0;0;1;0;3;1;1
8;107.87051760952974;Ampas atau Limbah Organik Basah;5;24707.12022093469;3840.912678363716;27.714274832362573;93.02652354425341;29.443008869094562;Rain;3;Hujan;2.578162640204687;1.7287340367319892;3.892236699751817;768.0810294837255;8653.934082729533;1;2;1;0;0;1;0;0;1;0;2;0
94;163.50824556522687;Campuran Media (Kombinasi Kering & Basah);6;24997.56613410319;6090.004754633975;30.257223901201336;81.01387832371019;31.44801541207761;Rain;10;Pancaroba;2.4512550555451806;1.1907915108762737;5.403940761357651;915.4995982074294;6563.2484810489195;2;1;0;0;0;1;0;0;0;1;2;2
94;148.98851323836743;Campuran Media (Kombinasi Kering & Basah);6;23431.851191796035;4929.976389880883;28.51848103303567;82.94457884758667;31.518302639240773;Rain;10;Pancaroba;2.3654533986580324;2.999821606205103;5.2242794090533735;813.3037604316153;6879.803160203522;1;1;1;0;0;1;0;0;0;1;2;2
85;205.84925244500346;Ampas atau Limbah Organik Basah;5;22330.02833228235;5070.936344222382;31.82808710527016;80.07650974352107;34.573839329176344;Clear;8;Kemarau;2.5486821272028033;2.745752223906184;6.467534532130852;1013.0271287806647;6412.247412704225;2;1;0;0;0;0;1;1;0;0;0;1
1;282.73767107310607;Ampas atau Limbah Organik Basah;5;26449.517536957195;4325.11967977632;26.67354817513367;67.02542264100333;29.314098405648572;Rain;7;Kemarau;1.7878058397734973;2.6405502305149007;10.599927284390583;711.4781722511768;4492.407280205122;1;0;0;0;0;1;0;1;0;0;2;1
50;183.20427169935107;Ampas atau Limbah Organik Basah;6;28884.199320886557;5732.034577832357;31.66678412779661;80.43200679173736;34.52388355317357;Clear;7;Kemarau;2.547022996039418;2.8570994253769584;5.785376593973027;1002.7852169964714;6469.307716546085;2;1;0;0;0;0;1;1;0;0;0;1
95;126.02473505140735;Dedak atau Bekatul;5;22945.39027772074;3807.6299286636777;28.181474234238546;76.31574893793524;30.710992555614318;Clear;9;Kemarau;2.1506903123610397;2.5295183213757717;4.471900015021073;794.1954900150511;5824.0935359579635;1;1;1;1;1;0;1;1;0;2;0;1
78;84.40044409405466;Ampas atau Limbah Organik Basah;7;20883.790792326337;4995.629061963888;29.161556139698295;73.52441531564037;32.02569322290865;Rain;6;Kemarau;2.1440863648655397;2.8641370832103554;2.8942366343460804;850.3963564887753;5405.839647506772;2;0;1;1;1;1;0;1;0;0;2;1
9;139.97084348654593;Kotoran Ternak (Fermentasi);8;26539.32671474606;4007.6194584586606;33.0;65.0;35.0;Clear;7;Kemarau;2.145;2.0;4.241540711713513;1089.0;4225.0;2;0;0;0;0;0;1;1;0;3;0;1
44;150.22520838351122;Kotoran Ternak (Fermentasi);7;24637.033196150092;3735.3709512967775;29.793006403933312;79.42733756030248;33.16731788645632;Clouds;3;Hujan;2.3663791765814643;3.374311482523005;5.042297724061788;887.6232305848114;6308.701951918237;2;1;1;1;1;0;0;0;1;3;1;0
54;220.02242728094524;Ampas atau Limbah Organik Basah;6;28294.568881111467;5040.991733632539;25.110730244417507;84.27812279067294;28.373269843379706;Thunderstorm;12;Hujan;2.1162852069024836;3.2625395989621992;8.762087965556459;630.5487734079042;7102.8019811197455;0;1;0;0;0;1;0;0;1;0;3;0
98;156.4619991641732;Kotoran Ternak (Fermentasi);8;23928.130948879643;3704.6117284136567;24.0;93.73148350922521;26.630280635237064;Thunderstorm;12;Hujan;2.2495556042214053;2.630280635237064;6.519249965173883;576.0;8785.591000840159;0;2;0;0;0;1;0;0;1;3;3;0
50;201.94061240976424;Ampas atau Limbah Organik Basah;6;29088.01277229426;7155.039298150042;31.92487760511808;83.7585263782518;33.96150018561701;Clear;7;Kemarau;2.673980703010743;2.036622580498932;6.32549370768425;1019.19781010177;7015.490741056303;2;1;0;0;0;0;1;1;0;0;0;1
74;101.18463282951663;Dedak atau Bekatul;4;20043.056858251442;4903.765670190768;32.52412670158891;65.0;34.69749313331482;Clouds;6;Kemarau;2.1140682356032796;2.17336643172591;3.1110637883652514;1057.8188177010088;4225.0;2;0;0;0;0;0;0;1;0;2;1;1
2;270.0803938103783;Dedak atau Bekatul;5;27311.980432209944;6585.3480512289325;28.02595427972962;65.0;29.226753218543717;Rain;4;Kemarau;1.8216870281824253;1.2007989388140956;9.636795632886614;785.4541132894951;4225.0;1;0;1;0;0;1;0;1;0;2;2;1
78;76.68092918250126;Ampas atau Limbah Organik Basah;7;23217.98032546467;3772.179616621168;29.27956950547883;81.97872369511813;31.93092391992472;Rain;6;Kemarau;2.4003017384016556;2.6513544144458905;2.6189226985783596;857.2931904261658;6720.511138680524;2;1;1;0;0;1;0;1;0;0;2;1
65;127.02388887490089;Ampas atau Limbah Organik Basah;5;22278.691546177073;5196.552766034171;24.695138168234852;87.26291763123432;27.324265341502148;Clouds;12;Hujan;2.154969807866628;2.629127173267296;5.143680023555837;609.8498491482098;7614.816793515585;0;2;0;0;0;0;0;0;1;0;1;0
97;153.24711245825677;Campuran Media (Kombinasi Kering & Basah);7;24172.72986143814;5309.689092659933;27.08861676653023;81.87855442765397;28.384547991686045;Rain;12;Hujan;2.2179767822882055;1.2959312251558153;5.657251301498852;733.7931583239426;6704.097675162293;1;1;1;0;0;1;0;0;1;1;2;0
21;226.93770320533116;Campuran Media (Kombinasi Kering & Basah);6;24684.44808728678;4488.248083588576;30.8299712320961;76.13844461269133;32.633362438718954;Rain;8;Kemarau;2.347346057065816;1.8033912066228552;7.360944371205691;950.4871261718731;5797.062748039865;2;1;0;1;0;1;0;1;0;1;2;1
59;99.34910941943818;Ampas atau Limbah Organik Basah;6;23672.30393961889;3577.0620253906272;31.378313245944494;75.47208655814605;32.982457257719346;Clouds;5;Kemarau;2.3681867733465434;1.6041440117748529;3.1661711271965394;984.5985421606157;5696.035849440289;2;1;0;1;0;0;0;1;0;0;1;1
85;175.09109800790725;Ampas atau Limbah Organik Basah;5;24668.756939202598;4364.89313038036;30.090194412012274;68.64212227929751;32.64692078144028;Clear;8;Kemarau;2.065454804237181;2.556726369428006;5.818875598158625;905.4197997526946;4711.7409510060315;2;0;0;0;0;0;1;1;0;0;0;1
22;247.15899933162572;Dedak atau Bekatul;4;30471.64722679428;5900.872162748609;24.0;91.04516206410322;26.307606895267682;Rain;12;Hujan;2.185083889538477;2.307606895267682;10.298291638817739;576.0;8289.22153527882;0;2;0;0;0;1;0;0;1;2;2;0
82;151.9224771208776;Dedak atau Bekatul;4;23347.523458809766;5198.210754454722;24.0;89.4259001365453;26.0;Thunderstorm;2;Hujan;2.146221603277087;2.0;6.3301032133699;576.0;7996.991615231372;0;2;0;0;0;1;0;0;1;2;3;0
64;287.81214830835097;Kotoran Ternak (Fermentasi);7;24607.74337476574;5188.800254146899;33.0;74.39865346137404;35.0;Clear;7;Kemarau;2.4551555642253433;2.0;8.721580251768211;1089.0;5535.159636865623;2;0;0;1;0;0;1;1;0;3;0;1
30;201.1994904191962;Kotoran Ternak (Fermentasi);8;27702.461037429337;6108.118007442662;30.14880575176757;82.27295056613107;32.09345014268052;Clear;6;Kemarau;2.4804312052430615;1.9446443909129485;6.673547605029106;908.9504882578133;6768.838394857047;2;1;0;0;0;0;1;1;0;3;0;1
8;118.44647591251285;Ampas atau Limbah Organik Basah;5;24799.104030726146;5981.260487212011;26.667841814965062;83.89381466217836;29.745885161377167;Rain;3;Hujan;2.237266978664969;3.0780433464121053;4.441547116349131;711.173787067999;7038.172138571932;1;1;0;0;0;1;0;0;1;0;2;0
42;324.5244746229736;Dedak atau Bekatul;3;32038.14892574414;7195.12714810799;28.9964027310598;79.7451603304375;31.926210860108128;Clear;4;Kemarau;2.3123227847942993;2.929808129048329;11.19188740868728;840.7913713418121;6359.290596127183;1;1;1;1;1;0;1;1;0;2;0;1
35;187.08989632843844;Kotoran Ternak (Fermentasi);8;22375.113434233936;4605.807674116758;26.823619850065345;88.28297681394731;27.885078531894454;Thunderstorm;11;Pancaroba;2.3680690092894556;1.0614586818291087;6.974819109956282;719.5065818608196;7793.883995131959;1;2;0;0;0;1;0;0;0;3;3;2
45;201.99434947533166;Campuran Media (Kombinasi Kering & Basah);6;23929.173885104145;4166.532459671324;29.05859273902683;74.96381591504736;32.05027272833956;Clear;5;Kemarau;2.1783429968387393;2.9916799893127255;6.95127776108873;844.4018119726229;5619.573696545108;2;0;1;1;1;0;1;1;0;1;0;1
3;230.16555780094535;Dedak atau Bekatul;5;30625.735766219612;5860.359044612987;24.966408818945556;73.61028051410264;27.263645406607463;Thunderstorm;11;Pancaroba;1.8377843565923484;2.2972365876619065;9.219009408605297;623.3215693147224;5418.473397364879;0;0;0;1;0;1;0;0;0;2;3;2
30;185.78048717643202;Kotoran Ternak (Fermentasi);8;25400.399440985377;4299.5251428819365;26.345216665895446;77.0276931505292;29.216851651624886;Clear;6;Kemarau;2.0293112653248024;2.8716349857294396;7.0517729852998166;694.0704411729752;5933.265512092084;1;1;0;1;0;0;1;1;0;3;0;1
84;91.48463807876944;Kotoran Ternak (Fermentasi);7;16949.746585372926;3752.091464533695;33.0;72.54220400695309;35.0;Clear;4;Kemarau;2.393892732229452;2.0;2.77226175996271;1089.0;5262.3713621864;2;0;0;1;0;0;1;1;0;3;0;1
17;112.74036788211303;Kotoran Ternak (Fermentasi);7;22109.995516101422;3538.667116721658;26.710113429963386;90.80407774401748;28.60173778974912;Rain;3;Hujan;2.425387216445921;1.8916243597857338;4.220886900302002;713.4301594415105;8245.38053494157;1;2;0;0;0;1;0;0;1;3;2;0
80;111.31802485322216;Ampas atau Limbah Organik Basah;5;22226.358910183935;4192.226652555334;28.337752868042593;72.9335199961222;29.83194040364784;Clear;10;Pancaroba;2.066772065446554;1.4941875356052492;3.928258721557245;803.0282376102562;5319.298339024756;1;0;1;1;1;0;1;0;0;0;0;2
57;186.46739317815653;Dedak atau Bekatul;4;26040.638261810123;5679.549352472045;30.975370492125577;73.70687856089395;34.85276348195614;Clear;9;Kemarau;2.2830978712417975;3.877392989830561;6.019859979578273;959.473577124444;5432.703947190369;2;0;0;1;0;0;1;1;0;2;0;1
3;211.4596746372896;Dedak atau Bekatul;5;31441.38817647954;6208.831730156978;26.729821166750675;84.7244219488453;28.97352538709813;Thunderstorm;11;Pancaroba;2.2646686471489605;2.243704220347457;7.911002221755418;714.4833396064724;7178.22767456598;1;1;0;0;0;1;0;0;0;2;3;2
7;184.67081798986172;Campuran Media (Kombinasi Kering & Basah);7;20071.606341547806;3515.5386386121713;30.55327949169217;72.49578814705522;31.827863375365638;Rain;10;Pancaroba;2.2149840772274825;1.2745838836734684;6.044222455402082;933.5028876974574;5255.639299062713;2;0;0;1;0;1;0;0;0;1;2;2
81;266.24834399367273;Kotoran Ternak (Fermentasi);7;26085.229761026483;4173.655154473362;25.05752079918387;76.58573268265184;27.764004496722773;Thunderstorm;12;Hujan;1.9190485896162843;2.7064836975389035;10.625486301196426;627.8793486015322;5865.374450538606;0;1;0;1;0;1;0;0;1;3;3;0
74;103.22308159384653;Dedak atau Bekatul;4;21797.973717482335;4056.4264316346002;33.0;65.34416529635665;35.0;Clouds;6;Kemarau;2.1563574547797693;2.0;3.127972169510501;1089.0;4269.859938277581;2;0;0;0;0;0;0;1;0;2;1;1
64;255.38919220227427;Kotoran Ternak (Fermentasi);7;24668.189810309603;5612.253059545875;29.222750046548914;73.58576004539113;32.898209667466496;Clear;7;Kemarau;2.1503782727917904;3.6754596209175823;8.739396251053199;853.9691202830745;5414.864081457881;2;0;1;1;1;0;1;1;0;3;0;1
63;95.40261446740539;Dedak atau Bekatul;5;24028.667424360483;5773.905476034572;25.784906579324815;86.65751012110843;29.263774248067943;Clouds;12;Hujan;2.2344558028696757;3.4788676687431277;3.6999402799427763;664.8614073045081;7509.52406039001;0;2;0;0;0;0;0;0;1;2;1;0
98;121.52435136803105;Kotoran Ternak (Fermentasi);8;25213.718137009077;5502.3977299250255;26.169109592284826;94.41435231796478;29.80925419302196;Thunderstorm;12;Hujan;2.470739532893411;3.640144600737134;4.643809180418536;684.8222968530137;8914.069923620782;1;2;0;0;0;1;0;0;1;3;3;0
37;214.27840402009443;Ampas atau Limbah Organik Basah;5;25575.837196805314;5986.3191228225205;24.0;77.62972419616757;26.0;Rain;12;Hujan;1.8631133807080218;2.0;8.928266834170602;576.0;6026.374078773045;0;1;0;1;0;1;0;0;1;0;2;0
82;153.60221621860276;Dedak atau Bekatul;4;23434.212737270314;4333.98200133416;26.578765705216497;95.0;28.130063931883594;Thunderstorm;2;Hujan;2.5249827419955673;1.5512982266670967;5.779132782996613;706.4307864127926;9025.0;1;2;0;0;0;1;0;0;1;2;3;0
28;204.01905254608678;Ampas atau Limbah Organik Basah;6;22868.30529167183;4799.597195070727;24.0;90.7213153636848;26.0;Thunderstorm;12;Hujan;2.1773115687284355;2.0;8.500793856086949;576.0;8230.35706131715;0;2;0;0;0;1;0;0;1;0;3;0
53;94.0436538470527;Campuran Media (Kombinasi Kering & Basah);6;21714.871058548386;3988.8840166678738;28.685318901009705;69.87886743515278;32.02240420418538;Clear;9;Kemarau;2.00449759681874;3.337085303175673;3.2784594158282974;822.8475204526246;4883.056114019656;1;0;1;0;0;0;1;1;0;1;0;1
27;225.4102895915872;Ampas atau Limbah Organik Basah;5;29505.531353638456;4648.577571658737;24.0;78.10847033514246;26.07085513329329;Rain;1;Hujan;1.8746032880434191;2.070855133293289;9.392095399649467;576.0;6100.933138095829;0;1;0;1;0;1;0;0;1;0;2;0
39;92.56152396612593;Dedak atau Bekatul;4;22898.72868023402;5228.312766656271;24.0;94.93392458480736;26.0;Rain;3;Hujan;2.2784141900353765;2.0;3.856730165255247;576.0;9012.450037073892;0;2;0;0;0;1;0;0;1;2;2;0
69;236.54633507704958;Dedak atau Bekatul;4;25412.077119611666;5750.034554029212;29.19406108040339;80.87693948439937;31.303983131710968;Rain;4;Kemarau;2.361126311303644;2.109922051307578;8.102549844832382;852.293202366324;6541.079340363198;2;1;1;0;0;1;0;1;0;2;2;1
31;90.5360894932299;Campuran Media (Kombinasi Kering & Basah);7;26960.303331078183;5769.624601160901;24.0;90.12593223462693;27.385177708739867;Clouds;12;Hujan;2.1630223736310463;3.3851777087398673;3.7723370622179124;576.0;8122.683661160566;0;2;0;0;0;0;0;0;1;1;1;0
38;106.40067541765333;Campuran Media (Kombinasi Kering & Basah);6;21889.329847159577;5135.563731835282;25.766514055519988;95.0;27.5215525165904;Rain;12;Hujan;2.447818835274399;1.7550384610704128;4.129416776688851;663.913246573309;9025.0;0;2;0;0;0;1;0;0;1;1;2;0
7;167.00726572752944;Campuran Media (Kombinasi Kering & Basah);7;23064.934521824922;5687.055017784647;27.49429536360836;81.96633673953447;31.000266005351428;Rain;10;Pancaroba;2.2536066721897443;3.505970641743069;6.074251531777076;755.936277541336;6718.4803584987585;1;1;1;0;0;1;0;0;0;1;2;2
75;266.5608989095753;Campuran Media (Kombinasi Kering & Basah);6;26491.46927646233;5314.433383386651;29.746765283357394;65.0;33.208151472189286;Clouds;6;Kemarau;1.9335397434182306;3.4613861888318915;8.961004545213855;884.8700448231567;4225.0;2;0;1;0;0;0;0;1;0;1;1;1
5;211.4479976821145;Campuran Media (Kombinasi Kering & Basah);7;26660.34675513993;4421.603726378995;25.157974984745916;78.49218430724795;27.818252254542905;Rain;5;Kemarau;1.9747044092998098;2.660277269796989;8.404809918537648;632.9237053331013;6161.022997322982;0;1;0;1;0;1;0;1;0;1;2;1
86;112.0479561518413;Kotoran Ternak (Fermentasi);7;25712.91399295789;3961.417581600815;32.500117165025365;70.8146928987154;33.56992565382757;Rain;7;Kemarau;2.3014858162135408;1.0698084888022024;3.4476169911295105;1056.2576157403764;5014.720730339374;2;0;0;1;0;1;0;1;0;3;2;1
60;148.7698361055613;Ampas atau Limbah Organik Basah;5;24242.075426532025;4091.2171557371707;24.0;84.2143759924359;26.0;Thunderstorm;2;Hujan;2.0211450238184616;2.0;6.198743171065054;576.0;7092.061123795364;0;1;0;0;0;1;0;0;1;0;3;0
89;193.0698526404123;Dedak atau Bekatul;4;25677.522973857907;4014.322876762717;26.7088783713541;84.82898784985956;30.38116947106398;Clouds;8;Kemarau;2.2656871188469734;3.6722910997098808;7.228676919937015;713.3641838557868;7195.95717963162;1;1;0;0;0;0;0;1;0;2;1;1
25;266.8983207018872;Dedak atau Bekatul;5;30957.42679930319;7639.020285954651;27.3597493557487;80.2501602112933;29.30845258328648;Thunderstorm;12;Hujan;2.195624269139662;1.9487032275377807;9.75514494783951;748.5558848093914;6440.088213938243;1;1;1;0;0;1;0;0;1;2;3;0
87;281.5450567843619;Campuran Media (Kombinasi Kering & Basah);6;27263.519923108117;6695.409838010572;24.746020652515014;87.96006369972955;28.72279491047969;Rain;12;Hujan;2.1766615529100437;3.9767742579646743;11.377387125705305;612.3655381346996;7736.972806060479;0;2;0;0;0;1;0;0;1;1;2;0
35;163.83194033419872;Kotoran Ternak (Fermentasi);8;22767.16947265527;3466.699774617587;27.057943196849457;80.61549961824664;30.373201607721448;Thunderstorm;11;Pancaroba;2.181289609456157;3.3152584108719907;6.054855653377039;732.1322900439318;6498.858778699525;1;1;1;0;0;1;0;0;0;3;3;2
67;171.89085103248522;Kotoran Ternak (Fermentasi);7;24362.523119071095;5944.183488807753;25.535128028373457;87.31872402228223;26.98781763005929;Rain;3;Hujan;2.2296947971831855;1.452689601685833;6.731544515519484;652.0427634254237;7624.559564879487;0;2;0;0;0;1;0;0;1;3;2;0
91;200.04983783529542;Kotoran Ternak (Fermentasi);7;28283.102270881358;5027.543224575821;26.25837927184304;93.5489149429518;28.801271874271002;Rain;2;Hujan;2.4564428890414134;2.542892602427962;7.618514294589751;689.5024819839563;8751.39948700363;1;2;0;0;0;1;0;0;1;3;2;0
25;263.8141092492368;Dedak atau Bekatul;5;32467.825048009225;7952.2353227421245;28.477416844524548;79.3956819856146;30.074886786804004;Thunderstorm;12;Hujan;2.2609839315596556;1.5974699422794565;9.263976107438316;810.9632701368105;6303.674317960847;1;1;1;1;1;1;0;0;1;2;3;0
26;249.8663881088309;Ampas atau Limbah Organik Basah;5;27923.174146287573;4432.2540158362435;29.853906861814945;68.9314361884761;32.59808732134101;Clouds;5;Kemarau;2.0578726758219053;2.744180459526067;8.369637825474225;891.2557549139215;4751.542895005952;2;0;1;0;0;0;0;1;0;0;1;1
82;142.7256693187732;Dedak atau Bekatul;4;20874.851228668063;4611.525121027388;26.028135228201315;95.0;28.01021117802835;Thunderstorm;2;Hujan;2.4726728466791252;1.9820759498270348;5.483514975906952;677.4638234575343;9025.0;1;2;0;0;0;1;0;0;1;2;3;0
58;304.2939473028162;Ampas atau Limbah Organik Basah;4;27171.332289366757;5964.760669178443;27.326759952412214;82.42095118801947;31.137507282178085;Thunderstorm;10;Pancaroba;2.2522975481644925;3.8107473297658707;11.135383332408395;746.75180949676;6793.213194737888;1;1;1;0;0;1;0;0;0;0;3;2
67;155.95111995279072;Kotoran Ternak (Fermentasi);7;24580.93652391305;5721.669591920268;27.235821547537135;81.16572873719885;29.566528393036585;Rain;3;Hujan;2.2106153036621543;2.3307068454994493;5.725956152289923;741.7899753692881;6587.875521440546;1;1;1;0;0;1;0;0;1;3;2;0
37;177.75474166725706;Ampas atau Limbah Organik Basah;5;28094.151507416685;5069.6684452564205;27.34539741555525;80.17764143048457;30.058544452617987;Rain;12;Hujan;2.192489468758488;2.713147037062736;6.500353202624967;747.7707598146558;6428.454185355356;1;1;1;0;0;1;0;0;1;0;2;0
56;217.73851379067347;Ampas atau Limbah Organik Basah;5;23198.90042326843;5528.634071677843;26.414439437932266;90.01707750333475;29.953054327242537;Clear;10;Pancaroba;2.3777506420914905;3.5386148893102707;8.243162392384207;697.7226108201914;8103.074242241374;1;2;0;0;0;0;1;0;0;0;0;2
65;125.51872244328408;Ampas atau Limbah Organik Basah;5;18904.741568671332;4619.2884651943;25.377856154397225;82.12084424268731;27.910878989500617;Clouds;12;Hujan;2.084050972468578;2.5330228351033917;4.945993927920323;644.0355829932771;6743.83305913171;0;1;0;0;0;0;0;0;1;0;1;0
25;252.13302561401383;Dedak atau Bekatul;5;28017.945063970903;6667.971972526813;27.194923660121344;86.46852003186183;30.509439996016667;Thunderstorm;12;Hujan;2.3515048012701554;3.3145163358953234;9.271326838977007;739.5638728798276;7476.80495650049;1;2;1;0;0;1;0;0;1;2;3;0
25;207.35671926294248;Dedak atau Bekatul;5;31453.79001381512;7833.920190979598;26.44864382379271;83.79296422091603;28.43078430668241;Thunderstorm;12;Hujan;2.2162102656188143;1.9821404828896974;7.8399754877567;699.5307601178483;7021.260852927715;1;1;0;0;0;1;0;0;1;2;3;0
60;151.6815910373822;Ampas atau Limbah Organik Basah;5;25586.480001930064;4489.003495390622;27.18584884763445;89.6873003772852;28.74997946960401;Thunderstorm;2;Hujan;2.4382253916092638;1.5641306219695608;5.579431853958116;739.0703775664274;8043.811848965382;1;2;1;0;0;1;0;0;1;0;3;0
5;227.50692178962692;Campuran Media (Kombinasi Kering & Basah);7;29108.980574994785;4585.2835073304905;24.320618200212095;79.63942072595944;27.181836546656093;Rain;5;Kemarau;1.9368799451621175;2.861218346443998;9.35448761691604;591.4924696404878;6342.437333566378;0;1;0;1;0;1;0;1;0;1;2;1
5;220.29828485597048;Campuran Media (Kombinasi Kering & Basah);7;29855.525110514445;7347.016165239475;25.814721206820593;72.55463148263529;28.818816077592658;Rain;5;Kemarau;1.8729775839878382;3.0040948707720645;8.533823901912399;666.3998309858729;5264.174549581012;0;0;0;1;0;1;0;1;0;1;2;1
56;176.8650865063195;Ampas atau Limbah Organik Basah;5;24722.735388011784;3814.3326987364517;27.14178269834077;84.17657875212595;29.43234569455585;Clear;10;Pancaroba;2.2847024087799714;2.2905629962150797;6.5163400824490285;736.6763680439503;7085.696410412862;1;1;1;0;0;0;1;0;0;0;0;2
76;259.5418222962454;Kotoran Ternak (Fermentasi);6;28351.26166766404;6298.405413603752;24.0;87.6616388822851;26.0;Clouds;10;Pancaroba;2.1038793331748424;2.0;10.814242595676893;576.0;7684.562931528159;0;2;0;0;0;0;0;0;0;3;1;2
61;82.48272934954531;Campuran Media (Kombinasi Kering & Basah);7;22366.35696856313;4450.336997564833;27.821975977920765;65.0;31.209155711597184;Clear;4;Kemarau;1.8084284385648497;3.387179733676419;2.9646610799679634;774.0623473160001;4225.0;1;0;1;0;0;0;1;1;0;1;0;1
82;126.07746092314194;Dedak atau Bekatul;4;21965.634463793784;3989.830894149416;28.086775581063822;94.53681450588448;29.418921657698224;Thunderstorm;2;Hujan;2.6552342931754365;1.3321460766344018;4.488854926022327;788.866962541043;8937.20929692001;1;2;1;0;0;1;0;0;1;2;3;0
81;274.07705645764725;Kotoran Ternak (Fermentasi);7;22490.975730200775;5103.612345402372;24.57928327886428;79.99386038373913;27.023791583952438;Thunderstorm;12;Hujan;1.966191754941843;2.4445083050881564;11.150734272765636;604.1411665026573;6399.017699093149;0;1;0;1;0;1;0;0;1;3;3;0
42;300.0380667750716;Dedak atau Bekatul;3;32416.626929147646;5756.179947908499;32.53388852677007;72.0937765514208;35.0;Clear;4;Kemarau;2.3454908897977944;2.4661114732299296;9.222324178316077;1058.4539026723012;5197.512617446192;2;0;0;1;0;0;1;1;0;2;0;1
91;221.13191490555283;Kotoran Ternak (Fermentasi);7;25666.249340350856;4605.560109330696;27.38378619948533;93.8863058639211;30.475718328766945;Rain;2;Hujan;2.570962526837101;3.0919321292816164;8.075286349909822;749.8717466191231;8814.638428773744;1;2;1;0;0;1;0;0;1;3;2;0
10;160.00389899763874;Ampas atau Limbah Organik Basah;5;24273.09581286581;4755.545606773366;30.304561298059067;68.49725269844994;33.59544442892384;Rain;11;Pancaroba;2.075779193148818;3.290883130864774;5.2798619133247975;918.3664354678194;4691.873627235308;2;0;0;0;0;1;0;0;0;0;2;2
16;99.95182624628305;Campuran Media (Kombinasi Kering & Basah);6;23969.3948579707;4566.5696633737825;31.56161309042239;70.18577683444263;33.215771857042384;Clear;8;Kemarau;2.2151763328994094;1.654158766619993;3.166879524184212;996.135420869522;4926.0432698541845;2;0;0;1;0;0;1;1;0;1;0;1
28;210.25843492602488;Ampas atau Limbah Organik Basah;6;26239.173326979355;4803.345385742542;25.49996791446722;85.9272174249936;28.338880491058696;Thunderstorm;12;Hujan;2.1911412873167855;2.8389125765914756;8.245439195503312;650.2483636388577;7383.486694402124;0;2;0;0;0;1;0;0;1;0;3;0
2;272.70346617609374;Dedak atau Bekatul;5;30909.074799567206;5411.822487767882;28.36771662337502;65.0;31.209256883024057;Rain;4;Kemarau;1.8439015805193761;2.8415402596490367;9.613162377383095;804.7273464241075;4225.0;1;0;1;0;0;1;0;1;0;2;2;1
48;102.46608448936074;Campuran Media (Kombinasi Kering & Basah);6;19244.5009227143;4611.460312355044;28.319700306649942;69.12345768355864;31.31469438355298;Clouds;5;Kemarau;1.9575556057577799;2.994994076903037;3.6181909900119944;802.0054254584688;4778.052402130722;1;0;1;0;0;0;0;1;0;1;1;1
41;194.1647502358984;Dedak atau Bekatul;4;26214.15433893835;4347.434150325811;32.109475443856724;65.0;34.10458781467981;Clear;7;Kemarau;2.087115903850687;1.9951123708230867;6.046961140034648;1031.018413279638;4225.0;2;0;0;0;0;0;1;1;0;2;0;1
17;146.25737887745515;Kotoran Ternak (Fermentasi);7;21890.284134122743;3748.609929655658;27.545347032983273;84.47481840570516;30.917094153912547;Rain;3;Hujan;2.326888188533392;3.3717471209292746;5.309694544865383;758.7461431674803;7135.994944676864;1;1;1;0;0;1;0;0;1;3;2;0
5;248.46970952280756;Campuran Media (Kombinasi Kering & Basah);7;27960.591204528384;5690.183199070436;26.01498619885203;70.29830018244444;28.110857007129148;Rain;5;Kemarau;1.828809309049049;2.0958708082771196;9.551022154060258;676.7795069264615;4941.851008541067;1;0;0;1;0;1;0;1;0;1;2;1
51;265.90232242996535;Dedak atau Bekatul;4;28313.29210120517;4951.110235493635;27.17807279212723;81.05628193085084;29.542419069141264;Rain;2;Hujan;2.202953530575851;2.3643462770140324;9.783707787661465;738.6476406941665;6570.120840453577;1;1;1;0;0;1;0;0;1;2;2;0
3;224.20833363375473;Dedak atau Bekatul;5;28619.724127484675;4449.099226877058;24.489000810138194;73.57475150721184;27.463331030505316;Thunderstorm;11;Pancaroba;1.801772149265827;2.974330220367122;9.155470873312838;599.7111606789491;5413.244059347971;0;0;0;1;0;1;0;0;0;2;3;2
43;136.68204590049112;Campuran Media (Kombinasi Kering & Basah);7;24427.242319477537;5876.6736590162245;32.524439337945225;70.19765544537668;35.0;Rain;9;Kemarau;2.2831393861991343;2.475560662054775;4.202441262101282;1057.8391542476788;4927.710830027822;2;0;0;1;0;1;0;1;0;1;2;1
45;239.634198645182;Campuran Media (Kombinasi Kering & Basah);6;25213.856210750742;5900.041521164191;28.70025488415542;66.29109855445088;30.21670788105023;Clear;5;Kemarau;1.9025714250634074;1.5164529968948095;8.349549493982964;823.704630415487;4394.50974755592;1;0;1;0;0;0;1;1;0;1;0;1
